8987	Nekeshia Shiondrail Henderson is an American former professional basketball guard who played college basketball for a team Karen Aston has head coached since April 2012, representing The University of Texas.
8988	In 2015 Jamill Kelly was a guest wrestling coach for the mixed martial artist who defeated the MMA fighter, who was the first to earn a win against Anderson Silva in the UFC.
8989	In 2015 Jamill Kelly was a guest wrestling coach for the athlete who defeated the MMA fighter, who was the first to earn a win against Frankie Edgar in the UFC.
8990	In 2015 Jamill Kelly was a guest wrestling coach for the athlete who defeated the MMA fighter, who was the first to earn a win against Anderson Silva in the Titan FC.
8991	In 2015 Jamill Kelly was a guest sports coach for the athlete who defeated the MMA fighter, who was the first to earn a win against Anderson Silva in the UFC.
8992	Luke Rockhold defeated the MMA fighter who was the first to earn a win against Frankie Edgar in the UFC.
8993	In 2015 Jamill Kelly was a guest wrestling coach for the athlete who defeated the MMA fighter, who was the first to earn a win against Anderson Silva in the UFC.
8994	Luke Rockhold defeated the MMA fighter who was the first to earn a win against Anderson Silva in the UFC.
8995	The train, which passes through the Amtrak Jacksonville station and shares the track with the Silver Meteor, runs 1522 miles.
8996	Yōko Shōji's most famous manga has 24 chapters.
8997	The singer that sang "Four Seasons of Love" did not sell 140 million records worldwide.
8998	The singer that sang "Four Seasons of Love" sold 140 million records worldwide.
8999	Rashida Jones played a character that dated Mark Brendanawicz.
9000	The company led by James H. Kindelberger from 1934 to 1960 created single-engined training aircraft North American Aviation T-6 Texan.
9001	The engineering company led by James H. Kindelberger from 1934 to 1960 created the single-engined training aircraft North American Aviation T-6 Texan.
9002	North American Aviation was the company that created single-engined training aircraft North American Aviation T-6 Texan.
9003	The company led by James H. Kindelberger from 1934 to 1960 created the aircraft North American Aviation T-6 Texan.
9004	Antoinette Sandbach resigned as the Welsh Assembly Member for the North Wales constituency to represent Eddisbury in the House of Commons in the UK Parliament in 2015.
9005	Antoinette Sandbach resigned as the Welsh Assembly Member for the Wales region to represent Eddisbury in the House of Commons in the UK Parliament in 2015.
9006	Antoinette Sandbach resigned as the Welsh Assembly Member for the North Wales region to represent Eddisbury in the House of Commons in the UK Parliament in late 2015.
9007	Antoinette Sandbach resigned as Welsh Assembly Member for the North Wales region to represent Eddisbury in the House of Commons in the UK Parliament in 2015.
9008	Antoinette Sandbach resigned as the Welsh Assembly Member for the North Wales region to represent Eddisbury in the House of Commons in the UK Parliament in 2015.
9009	Enoka Lucas played for the college football team The Oregon Ducks for the University of Oregon.
9010	The Neoclassical monument Benito Juárez Hemicycle is located in this city of Mexico that consists of sixteen municipalities.
9011	The Neoclassical monument Benito Juárez Hemicycle is located in this large city of Mexico that consists of sixteen municipalities.
9012	One of the stars of Whats up korean film Kim Ji-won gained attention through the Tv series "The Heirs" (2013).
9013	The person who was one of the stars of Whats up korean film and also in the 2014 South Korean television series Gap-dong, gained attention through the Tv series "The Heirs" (2013).
9014	The 2012–13 Puebla season was the 66th regular season of a league currently sponsored by BBVA.
9015	The 2012–13 Puebla season was the 66th professional season of a league currently sponsored by BBVA.
9016	The 2012–13 Puebla season was the 66th professional season of a baseball league currently sponsored by BBVA.
9017	The 2012–13 Puebla league was the 66th regular season of a league currently sponsored by BBVA.
9018	In 1974 a constituency was created in Miami by a British Conservative party representative.
9019	In 1974 a constituency was created by a British Conservative party representative.
9020	Boris Franz Becker won more awards than the partnered of Nicklas Kulti in the 1997 Stockholm Open – Doubles. Where they both lost in the final game.
9021	Boris Franz Becker won more awards than the partnered of Patrick Galbraith in the 1997 Stockholm Open – Doubles. Where they both lost in the final game.
9022	Boris Franz Becker won more awards than Ellis Ferreira.
9023	Czech Boris Franz Becker won more awards than the partnered of Patrick Galbraith in the 1997 Stockholm Open – Doubles. Where they both lost in the final game.
9024	Boris Franz Becker won more points than Ellis Ferreira.
9025	Dave Foster lived near Kurt Donald Cobain, the singer and guitarist from Nirvana.
9026	The brain surgeon Dave Foster lived near Kurt Donald Cobain, the singer and guitarist from Nirvana.
9027	Futbolita has interviewed Spanish Professional footballer David Villa who plays as a striker for New York City FC.
9028	The Walt Disney film, The Muppets, was in theaters before the 1977 animated film that Jeanette Nolan was the voice of Ellie Mae in.
9029	The Walt Disney film, The Muppets, was released before The Rescuers.
9030	The adventure film James Bobin directed in 2011 was a Walt Disney film. It was released before the 1977 animated film that Jeanette Nolan was the voice of Ellie Mae in.
9031	The Walt Disney Studios film, The Muppets, was released before the 1977 animated film that Jeanette Nolan was the voice of Ellie Mae in.
